status,matchMethod,CBR row,CBR scientific name,CBR Chinese name,CBR English name,AviList scientific name used,AviList English name,candidate scientific names,CBR notes
matched_exact,scientificName,645,Rhyticeros undulatus,花冠皱盔犀鸟,Wreathed Hornbill,Rhyticeros undulatus,Wreathed Hornbill,,
matched_exact,scientificName,647,Psilopogon virens,大拟啄木鸟,Great Barbet,Psilopogon virens,Great Barbet,,
matched_exact,scientificName,648,Psilopogon lineatus,斑头绿拟啄木鸟,Lineated Barbet,Psilopogon lineatus,Lineated Barbet,,
matched_exact,scientificName,649,Psilopogon faiostrictus,黄纹拟啄木鸟,Green-eared Barbet,Psilopogon faiostrictus,Green-eared Barbet,,
matched_exact,scientificName,650,Psilopogon franklinii,金喉拟啄木鸟,Golden-throated Barbet,Psilopogon franklinii,Golden-throated Barbet,,
matched_exact,scientificName,651,Psilopogon faber,黑眉拟啄木鸟,Chinese Barbet,Psilopogon faber,Chinese Barbet,,
matched_exact,scientificName,652,Psilopogon nuchalis,台湾拟啄木鸟,Taiwan Barbet,Psilopogon nuchalis,Taiwan Barbet,,
matched_exact,scientificName,653,Psilopogon asiaticus,蓝喉拟啄木鸟,Blue-throated Barbet,Psilopogon asiaticus,Blue-throated Barbet,,
matched_exact,scientificName,654,Psilopogon cyanotis,蓝耳拟啄木鸟,Blue-eared Barbet,Psilopogon cyanotis,Blue-eared Barbet,,学名由Psilopogon duvaucelii改为Psilopogon cyanotis（del Hoyo & Collar 2014）
matched_exact,scientificName,655,Psilopogon haemacephalus,赤胸拟啄木鸟,Coppersmith Barbet,Psilopogon haemacephalus,Coppersmith Barbet,,
matched_exact,scientificName,657,Indicator xanthonotus,黄腰响蜜䴕,Yellow-rumped Honeyguide,Indicator xanthonotus,Yellow-rumped Honeyguide,,IUCN红色名录等级由NT降为LC
matched_exact,scientificName,659,Jynx torquilla,蚁䴕,Eurasian Wryneck,Jynx torquilla,Eurasian Wryneck,,
matched_exact,scientificName,660,Picumnus innominatus,斑姬啄木鸟,Speckled Piculet,Picumnus innominatus,Speckled Piculet,,
matched_exact,scientificName,661,Sasia ochracea,白眉棕啄木鸟,White-browed Piculet,Sasia ochracea,White-browed Piculet,,
matched_exact,scientificName,662,Yungipicus canicapillus,星头啄木鸟,Grey-capped Pygmy Woodpecker,Yungipicus canicapillus,Grey-capped Pygmy Woodpecker,,
matched_exact,scientificName,663,Yungipicus kizuki,小星头啄木鸟,Japanese Pygmy Woodpecker,Yungipicus kizuki,Japanese Pygmy Woodpecker,,
matched_exact,scientificName,664,Picoides tridactylus,三趾啄木鸟,Eurasian Three-toed Woodpecker,Picoides tridactylus,Eurasian Three-toed Woodpecker,,
matched_exact,scientificName,665,Dendrocoptes auriceps,褐额啄木鸟,Brown-fronted Woodpecker,Dendrocoptes auriceps,Brown-fronted Woodpecker,,
matched_exact,scientificName,666,Dryobates cathpharius,红枕啄木鸟,Crimson-naped Woodpecker,Dryobates cathpharius,Crimson-naped Woodpecker,,中文名由赤胸啄木鸟改为红枕啄木鸟，英文名由Crimson-breasted Woodpecker改为Crimson-naped Woodpecker
matched_exact,scientificName,667,Dryobates pernyii,赤胸啄木鸟,Necklaced Woodpecker,Dryobates pernyii,Necklaced Woodpecker,,将赤胸啄木鸟的pernyii、tenebrosus和innixus亚种提升为独立种Dryobates pernyii（del Hoyo & Collar 2014）
matched_exact,scientificName,668,Dryobates minor,小斑啄木鸟,Lesser Spotted Woodpecker,Dryobates minor,Lesser Spotted Woodpecker,,
matched_exact,scientificName,669,Dendrocopos hyperythrus,棕腹啄木鸟,Rufous-bellied Woodpecker,Dendrocopos hyperythrus,Rufous-bellied Woodpecker,,
matched_exact,scientificName,670,Dendrocopos macei,茶胸斑啄木鸟,Fulvous-breasted Woodpecker,Dendrocopos macei,Fulvous-breasted Woodpecker,,
matched_exact,scientificName,671,Dendrocopos atratus,纹胸啄木鸟,Stripe-breasted Woodpecker,Dendrocopos atratus,Stripe-breasted Woodpecker,,
matched_exact,scientificName,672,Dendrocopos darjellensis,黄颈啄木鸟,Darjeeling Woodpecker,Dendrocopos darjellensis,Darjeeling Woodpecker,,
matched_exact,scientificName,673,Dendrocopos leucopterus,白翅啄木鸟,White-winged Woodpecker,Dendrocopos leucopterus,White-winged Woodpecker,,
matched_exact,scientificName,674,Dendrocopos major,大斑啄木鸟,Great Spotted Woodpecker,Dendrocopos major,Great Spotted Woodpecker,,
matched_exact,scientificName,675,Dendrocopos leucotos,白背啄木鸟,White-backed Woodpecker,Dendrocopos leucotos,White-backed Woodpecker,,
matched_exact,scientificName,676,Dryocopus javensis,白腹黑啄木鸟,White-bellied Woodpecker,Dryocopus javensis,White-bellied Woodpecker,,
matched_exact,scientificName,677,Dryocopus martius,黑啄木鸟,Black Woodpecker,Dryocopus martius,Black Woodpecker,,
matched_exact,scientificName,678,Chrysophlegma flavinucha,大黄冠啄木鸟,Greater Yellownape,Chrysophlegma flavinucha,Greater Yellownape,,
matched_exact,scientificName,679,Picus chlorolophus,黄冠啄木鸟,Lesser Yellownape,Picus chlorolophus,Lesser Yellownape,,
matched_exact,scientificName,680,Picus vittatus,花腹绿啄木鸟,Laced Woodpecker,Picus vittatus,Laced Woodpecker,,
matched_exact,scientificName,681,Picus xanthopygaeus,鳞喉绿啄木鸟,Streak-throated Woodpecker,Picus xanthopygaeus,Streak-throated Woodpecker,,
matched_exact,scientificName,682,Picus squamatus,鳞腹绿啄木鸟,Scaly-bellied Woodpecker,Picus squamatus,Scaly-bellied Woodpecker,,
matched_exact,scientificName,683,Picus rabieri,红颈绿啄木鸟,Red-collared Woodpecker,Picus rabieri,Red-collared Woodpecker,,
matched_exact,scientificName,684,Picus canus,灰头绿啄木鸟,Grey-headed Woodpecker,Picus canus,Grey-headed Woodpecker,,
matched_exact,scientificName,685,Dinopium javanense,金背三趾啄木鸟,Common Flameback,Dinopium javanense,Common Flameback,,
matched_exact,scientificName,686,Chrysocolaptes guttacristatus,大金背啄木鸟,Greater Flameback,Chrysocolaptes guttacristatus,Greater Flameback,,
matched_exact,scientificName,687,Gecinulus grantia,竹啄木鸟,Pale-headed Woodpecker,Gecinulus grantia,Pale-headed Woodpecker,,
matched_exact,scientificName,688,Blythipicus pyrrhotis,黄嘴栗啄木鸟,Bay Woodpecker,Blythipicus pyrrhotis,Bay Woodpecker,,
matched_exact,scientificName,689,Micropternus brachyurus,栗啄木鸟,Rufous Woodpecker,Micropternus brachyurus,Rufous Woodpecker,,
matched_exact,scientificName,690,Mulleripicus pulverulentus,大灰啄木鸟,Great Slaty Woodpecker,Mulleripicus pulverulentus,Great Slaty Woodpecker,,
matched_exact,scientificName,692,Microhierax caerulescens,红腿小隼,Collared Falconet,Microhierax caerulescens,Collared Falconet,,
matched_exact,scientificName,693,Microhierax melanoleucos,白腿小隼,Pied Falconet,Microhierax melanoleucos,Pied Falconet,,
matched_exact,scientificName,694,Falco naumanni,黄爪隼,Lesser Kestrel,Falco naumanni,Lesser Kestrel,,
matched_exact,scientificName,695,Falco tinnunculus,红隼,Common Kestrel,Falco tinnunculus,Common Kestrel,,
matched_exact,scientificName,696,Falco vespertinus,西红脚隼,Red-footed Falcon,Falco vespertinus,Red-footed Falcon,,
matched_exact,scientificName,697,Falco amurensis,红脚隼,Amur Falcon,Falco amurensis,Amur Falcon,,
matched_exact,scientificName,698,Falco columbarius,灰背隼,Merlin,Falco columbarius,Merlin,,
matched_exact,scientificName,699,Falco subbuteo,燕隼,Eurasian Hobby,Falco subbuteo,Eurasian Hobby,,
matched_exact,scientificName,700,Falco severus,猛隼,Oriental Hobby,Falco severus,Oriental Hobby,,
matched_exact,scientificName,701,Falco cherrug,猎隼,Saker Falcon,Falco cherrug,Saker Falcon,,
matched_exact,scientificName,702,Falco rusticolus,矛隼,Gyrfalcon,Falco rusticolus,Gyrfalcon,,
matched_exact,scientificName,703,Falco peregrinus,游隼,Peregrine Falcon,Falco peregrinus,Peregrine Falcon,,
matched_exact,scientificName,705,Psittinus cyanurus,蓝腰鹦鹉,Blue-rumped Parrot,Psittinus cyanurus,Blue-rumped Parrot,,中文名由蓝腰短尾鹦鹉改为蓝腰鹦鹉
matched_exact,scientificName,706,Psittacula finschii,灰头鹦鹉,Grey-headed Parakeet,Psittacula finschii,Grey-headed Parakeet,,
matched_exact,scientificName,707,Psittacula himalayana,青头鹦鹉,Slaty-headed Parakeet,Psittacula himalayana,Slaty-headed Parakeet,,
matched_exact,scientificName,708,Psittacula roseata,花头鹦鹉,Blossom-headed Parakeet,Psittacula roseata,Blossom-headed Parakeet,,
matched_exact,scientificName,709,Psittacula alexandri,绯胸鹦鹉,Red-breasted Parakeet,Psittacula alexandri,Red-breasted Parakeet,,
matched_exact,scientificName,710,Psittacula derbiana,大紫胸鹦鹉,Derbyan Parakeet,Psittacula derbiana,Lord Derby's Parakeet,,IUCN红色名录等级由NT降为LC
matched_exact,scientificName,711,Psittacula eupatria,亚历山大鹦鹉,Alexandrine Parakeet,Psittacula eupatria,Alexandrine Parakeet,,
matched_exact,scientificName,712,Psittacula krameri,红领绿鹦鹉,Rose-ringed Parakeet,Psittacula krameri,Rose-ringed Parakeet,,
matched_exact,scientificName,713,Loriculus vernalis,短尾鹦鹉,Vernal Hanging Parrot,Loriculus vernalis,Vernal Hanging Parrot,,
matched_exact,scientificName,715,Psarisomus dalhousiae,长尾阔嘴鸟,Long-tailed Broadbill,Psarisomus dalhousiae,Long-tailed Broadbill,,
matched_exact,scientificName,716,Serilophus rubropygius,灰眼先丝冠鸟,Grey-lored Broadbill,Serilophus rubropygius,Grey-lored Broadbill,,将银胸丝冠鸟的rubropygius亚种提升为独立种Serilophus rubropygius（Dekker & Dickinson 2000; del Hoyo & Collar 2016; HBW/BirdLife）
matched_exact,scientificName,717,Serilophus lunatus,银胸丝冠鸟,Silver-breasted Broadbill,Serilophus lunatus,Silver-breasted Broadbill,,
matched_exact,scientificName,719,Hydrornis phayrei,双辫八色鸫,Eared Pitta,Hydrornis phayrei,Eared Pitta,,
matched_exact,scientificName,720,Hydrornis oatesi,栗头八色鸫,Rusty-naped Pitta,Hydrornis oatesi,Rusty-naped Pitta,,
matched_exact,scientificName,721,Hydrornis nipalensis,蓝枕八色鸫,Blue-naped Pitta,Hydrornis nipalensis,Blue-naped Pitta,,
matched_exact,scientificName,722,Hydrornis soror,蓝背八色鸫,Blue-rumped Pitta,Hydrornis soror,Blue-rumped Pitta,,
matched_exact,scientificName,723,Hydrornis cyaneus,蓝八色鸫,Blue Pitta,Hydrornis cyaneus,Blue Pitta,,
matched_exact,scientificName,724,Pitta brachyura,印度八色鸫,Indian Pitta,Pitta brachyura,Indian Pitta,,2023年6月15日，四川雅安，殷后盛、刘祯祥、任永红（阙品甲等，2023）
matched_exact,scientificName,725,Pitta moluccensis,蓝翅八色鸫,Blue-winged Pitta,Pitta moluccensis,Blue-winged Pitta,,
matched_exact,scientificName,726,Pitta sordida,绿胸八色鸫,Hooded Pitta,Pitta sordida,Western Hooded Pitta,,
matched_exact,scientificName,727,Pitta nympha,仙八色鸫,Fairy Pitta,Pitta nympha,Fairy Pitta,,
matched_exact,scientificName,729,Hemipus picatus,褐背鹟鵙,Bar-winged Flycatcher-shrike,Hemipus picatus,Bar-winged Flycatcher-shrike,,
matched_exact,scientificName,730,Tephrodornis virgatus,钩嘴林鵙,Large Woodshrike,Tephrodornis virgatus,Large Woodshrike,,
matched_exact,scientificName,732,Artamus fuscus,灰燕鵙,Ashy Woodswallow,Artamus fuscus,Ashy Woodswallow,,
matched_exact,scientificName,734,Aegithina tiphia,黑翅雀鹎,Common Iora,Aegithina tiphia,Common Iora,,
matched_exact,scientificName,735,Aegithina lafresnayei,大绿雀鹎,Great Iora,Aegithina lafresnayei,Great Iora,,
matched_exact,scientificName,737,Pericrocotus solaris,灰喉山椒鸟,Grey-chinned Minivet,Pericrocotus solaris,Grey-chinned Minivet,,
matched_exact,scientificName,738,Pericrocotus brevirostris,短嘴山椒鸟,Short-billed Minivet,Pericrocotus brevirostris,Short-billed Minivet,,
matched_exact,scientificName,739,Pericrocotus ethologus,长尾山椒鸟,Long-tailed Minivet,Pericrocotus ethologus,Long-tailed Minivet,,
matched_name_conflict_avilist_taxonomy_used,englishName,740,Pericrocotus speciosus,赤红山椒鸟,Scarlet Minivet,Pericrocotus flammeus,Scarlet Minivet,Pericrocotus flammeus,
matched_exact,scientificName,741,Pericrocotus divaricatus,灰山椒鸟,Ashy Minivet,Pericrocotus divaricatus,Ashy Minivet,,
matched_exact,scientificName,742,Pericrocotus tegimae,琉球山椒鸟,Ryukyu Minivet,Pericrocotus tegimae,Ryukyu Minivet,,
matched_exact,scientificName,743,Pericrocotus cantonensis,小灰山椒鸟,Swinhoe's Minivet,Pericrocotus cantonensis,Swinhoe's Minivet,,
matched_exact,scientificName,744,Pericrocotus roseus,粉红山椒鸟,Rosy Minivet,Pericrocotus roseus,Rosy Minivet,,
matched_exact,scientificName,745,Coracina javensis,大鹃鵙,Oriental Cuckooshrike,Coracina javensis,Oriental Cuckooshrike,,学名由Coracina macei改为Coracina javensis ，英文名由Large Cuckooshrike改为Oriental Cuckooshrike
matched_exact,scientificName,746,Lalage nigra,黑鸣鹃鵙,Pied Triller,Lalage nigra,Pied Triller,,
matched_exact,scientificName,747,Lalage melaschistos,暗灰鹃鵙,Black-winged Cuckooshrike,Lalage melaschistos,Black-winged Cuckooshrike,,
matched_exact,scientificName,749,Lanius excubitor,西方灰伯劳,Great Grey Shrike,Lanius excubitor,Great Grey Shrike,,
matched_name_conflict_avilist_taxonomy_used,englishName,750,Lanius giganteu,青藏楔尾伯劳,Giant Grey Shrike,Lanius giganteus,Giant Grey Shrike,Lanius giganteus,
matched_exact,scientificName,751,Lanius sphenocercus,楔尾伯劳,Chinese Grey Shrike,Lanius sphenocercus,Chinese Grey Shrike,,
matched_exact,scientificName,752,Lanius borealis,灰伯劳,Northern Shrike,Lanius borealis,Northern Shrike,,
matched_exact,scientificName,753,Lanius minor,黑额伯劳,Lesser Grey Shrike,Lanius minor,Lesser Grey Shrike,,
matched_exact,scientificName,754,Lanius collurioides,栗背伯劳,Burmese Shrike,Lanius collurioides,Burmese Shrike,,
matched_exact,scientificName,755,Lanius tigrinus,虎纹伯劳,Tiger Shrike,Lanius tigrinus,Tiger Shrike,,
matched_exact,scientificName,756,Lanius vittatus,褐背伯劳,Bay-backed Shrike,Lanius vittatus,Bay-backed Shrike,,
matched_exact,scientificName,757,Lanius isabellinus,荒漠伯劳,Isabelline Shrike,Lanius isabellinus,Isabelline Shrike,,
matched_exact,scientificName,758,Lanius collurio,红背伯劳,Red-backed Shrike,Lanius collurio,Red-backed Shrike,,
matched_exact,scientificName,759,Lanius phoenicuroides,棕尾伯劳,Rufous-tailed Shrike,Lanius phoenicuroides,Red-tailed Shrike,,
matched_exact,scientificName,760,Lanius bucephalus,牛头伯劳,Bull-headed Shrike,Lanius bucephalus,Bull-headed Shrike,,
matched_exact,scientificName,761,Lanius cristatus,红尾伯劳,Brown Shrike,Lanius cristatus,Brown Shrike,,
matched_exact,scientificName,762,Lanius schach,棕背伯劳,Long-tailed Shrike,Lanius schach,Long-tailed Shrike,,
matched_exact,scientificName,763,Lanius tephronotus,灰背伯劳,Grey-backed Shrike,Lanius tephronotus,Grey-backed Shrike,,
matched_exact,scientificName,765,Pteruthius xanthochlorus,淡绿鵙鹛,Green Shrike Babbler,Pteruthius xanthochlorus,Green Shrike-babbler,,
matched_exact,scientificName,766,Pteruthius melanotis,栗喉鵙鹛,Black-eared Shrike Babbler,Pteruthius melanotis,Black-eared Shrike-babbler,,
matched_exact,scientificName,767,Pteruthius rufiventer,棕腹鵙鹛,Black-headed Shrike Babbler,Pteruthius rufiventer,Black-headed Shrike-babbler,,
matched_exact,scientificName,768,Pteruthius aeralatus,红翅鵙鹛,White-browed Shrike-babbler,Pteruthius aeralatus,White-browed Shrike-babbler,,英文名由Blyth's Shrike Babbler改为White-browed Shrike-babbler
matched_exact,scientificName,769,Pteruthius intermedius,栗额鵙鹛,Clicking Shrike Babbler,Pteruthius intermedius,Clicking Shrike-babbler,,
matched_exact,scientificName,770,Erpornis zantholeuca,白腹凤鹛,White-bellied Erpornis,Erpornis zantholeuca,White-bellied Erpornis,,
matched_exact,scientificName,772,Oriolus traillii,朱鹂,Maroon Oriole,Oriolus traillii,Maroon Oriole,,
matched_exact,scientificName,773,Oriolus mellianus,鹊色鹂,Silver Oriole,Oriolus mellianus,Silver Oriole,,
matched_exact,scientificName,774,Oriolus xanthornus,黑头黄鹂,Black-hooded Oriole,Oriolus xanthornus,Black-hooded Oriole,,
matched_exact,scientificName,775,Oriolus kundoo,印度金黄鹂,Indian Golden Oriole,Oriolus kundoo,Indian Golden Oriole,,
matched_exact,scientificName,776,Oriolus oriolus,金黄鹂,Eurasian Golden Oriole,Oriolus oriolus,Eurasian Golden Oriole,,
matched_exact,scientificName,777,Oriolus chinensis,黑枕黄鹂,Black-naped Oriole,Oriolus chinensis,Black-naped Oriole,,
matched_exact,scientificName,778,Oriolus tenuirostris,细嘴黄鹂,Slender-billed Oriole,Oriolus tenuirostris,Slender-billed Oriole,,
matched_exact,scientificName,780,Dicrurus aeneus,古铜色卷尾,Bronzed Drongo,Dicrurus aeneus,Bronzed Drongo,,
matched_exact,scientificName,781,Dicrurus remifer,小盘尾,Lesser Racket-tailed Drongo,Dicrurus remifer,Lesser Racket-tailed Drongo,,
matched_exact,scientificName,782,Dicrurus annectens,鸦嘴卷尾,Crow-billed Drongo,Dicrurus annectens,Crow-billed Drongo,,
matched_exact,scientificName,783,Dicrurus paradiseus,大盘尾,Greater Racket-tailed Drongo,Dicrurus paradiseus,Greater Racket-tailed Drongo,,
matched_exact,scientificName,784,Dicrurus hottentottus,发冠卷尾,Hair-crested Drongo,Dicrurus hottentottus,Hair-crested Drongo,,
matched_exact,scientificName,785,Dicrurus leucophaeus,灰卷尾,Ashy Drongo,Dicrurus leucophaeus,Ashy Drongo,,
matched_exact,scientificName,786,Dicrurus macrocercus,黑卷尾,Black Drongo,Dicrurus macrocercus,Black Drongo,,
matched_exact,scientificName,788,Rhipidura albicollis,白喉扇尾鹟,White-throated Fantail,Rhipidura albicollis,White-throated Fantail,,
matched_exact,scientificName,789,Rhipidura aureola,白眉扇尾鹟,White-browed Fantail,Rhipidura aureola,White-browed Fantail,,
matched_exact,scientificName,790,Rhipidura nigritorquis,菲律宾斑扇尾鹟,Philippine Pied Fantail,Rhipidura nigritorquis,Philippine Pied Fantail,,
matched_exact,scientificName,792,Hypothymis azurea,黑枕王鹟,Black-naped Monarch,Hypothymis azurea,Black-naped Monarch,,
matched_exact,scientificName,793,Terpsiphone paradisi,印度寿带,Indian Paradise Flycatcher,Terpsiphone paradisi,Indian Paradise Flycatcher,,中文名由印缅寿带改为印度寿带
matched_exact,scientificName,794,Terpsiphone affinis,中南寿带,Blyth's Paradise Flycatcher,Terpsiphone affinis,Blyth's Paradise Flycatcher,,
matched_exact,scientificName,795,Terpsiphone incei,寿带,Amur Paradise Flycatcher,Terpsiphone incei,Amur Paradise Flycatcher,,
matched_exact,scientificName,796,Terpsiphone atrocaudata,紫寿带,Japanese Paradise-flycatcher,Terpsiphone atrocaudata,Black Paradise Flycatcher,,IUCN红色名录等级由NT降为LC
matched_exact,scientificName,798,Perisoreus infaustus,北噪鸦,Siberian Jay,Perisoreus infaustus,Siberian Jay,,
matched_exact,scientificName,799,Perisoreus internigrans,黑头噪鸦,Sichuan Jay,Perisoreus internigrans,Sichuan Jay,,IUCN红色名录等级由VU降为NT
matched_exact,scientificName,800,Garrulus glandarius,松鸦,Eurasian Jay,Garrulus glandarius,Eurasian Jay,,
matched_exact,scientificName,801,Cyanopica cyanus,灰喜鹊,Azure-winged Magpie,Cyanopica cyanus,Azure-winged Magpie,,
